Molecule List Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Molecule List
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,L-Alanine,10.6,402886912,5482267,33588940,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,L-Alanine,11.27,855681664,10150233,75645840,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,L-Alanine,11.24,993591488,16303166,92728120,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,L-Alanine,11.27,738185856,23784184,71256744,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,L-Alanine,11.25,899930752,39142032,89730320,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,L-Alanine,11.28,719305216,8838422,66382864,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,L-Alanine,11.25,900861568,11783048,89090200,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,L-Alanine,11.33,1077667712,10526732,107139440,0,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,L-Alanine,11.31,1120361728,14178465,115633616,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,L-Alanine,11.3,1314679680,23524488,137956704,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,L-Alanine,11.28,617572800,11817315,53253328,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,L-Alanine,11.27,649429120,11727031,63031512,-0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,L-Alanine,11.22,738829568,11925111,70617688,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,L-Alanine,11.33,1040386560,18100298,97204128,-0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,L-Alanine,11.34,1320974592,15534979,121048856,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,L-Alanine,11.3,1414745,819550,212098,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,L-Alanine,11.31,995398976,10609548,101324952,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,L-Alanine,11.3,1479556096,20680638,145236704,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,L-Alanine,11.33,2189859,1564801,227649,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,L-Alanine,11.3,1606064000,22133318,174881168,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,L-Alanine,11.3,1443155072,22257838,150479584,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,L-Alanine,11.31,676096,1163800,91203,-0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,L-Alanine,11.33,1132531712,18391368,124870272,-0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,L-Alanine,11.34,1206138624,13825381,128107304,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,L-Alanine,11.34,5913368,0,334275,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Sarcosine,10.68,1111503,752026,83913,0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Sarcosine,10.61,3308036,0,180597,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Sarcosine,10.68,298655776,5575702,26364542,0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Sarcosine,10.6,402886912,5482267,33588940,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Sarcosine,10.69,6081148,0,566203,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Sarcosine,10.67,7634569,1676792,774934,-0.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Sarcosine,10.69,343290880,5123832,37721572,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Sarcosine,10.68,485312704,5894806,49727536,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Sarcosine,10.71,4748026,0,506998,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Sarcosine,10.66,7001680,0,746511,-0.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Sarcosine,10.74,621068,866405,217940,-0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Sarcosine,10.8,812557,1149518,187527,-0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Sarcosine,10.79,369882,1003093,100060,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Sarcosine,10.67,4559546,288593,380521,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Sarcosine,10.66,5711584,401477,467769,0,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Sarcosine,10.65,5185251,1668385,485066,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Sarcosine,10.68,685855,0,105517,-0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Sarcosine,10.79,331619,819609,75220,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Sarcosine,10.82,621870,0,72531,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Sarcosine,10.75,759182,0,157520,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Sarcosine,10.75,563637,668275,105191,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Sarcosine,10.4,61749,0,51547,0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Sarcosine,10.75,2209098,357503,412826,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Sarcosine,10.72,3670873,68450,369904,-0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Sarcosine,10.87,40690,0,14641,0,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Sarcosine,10.79,2351484,958402,269576,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Sarcosine,10.81,787322,1232036,293219,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Sarcosine,10.62,64651,0,46138,0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,4-Aminobutyric acid,11.97,37078136,92582656,1550655,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,4-Aminobutyric acid,10.75,79425152,203593872,4312233,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,4-Aminobutyric acid,12.11,613788224,128902784,48674168,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,4-Aminobutyric acid,12.04,853299136,137388640,63812184,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,4-Aminobutyric acid,10.96,276907936,110112904,7209488,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,4-Aminobutyric acid,10.9,380629024,162499680,10412204,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,4-Aminobutyric acid,12.04,1101794560,133114688,90233904,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,4-Aminobutyric acid,12,1221666944,201114944,101065984,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,4-Aminobutyric acid,10.87,164886400,149410608,5473190,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,4-Aminobutyric acid,10.82,346049952,155646400,8370977,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,4-Aminobutyric acid,11.09,228448752,70975416,5137562,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,4-Aminobutyric acid,11.04,167003776,43932792,6134332,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,4-Aminobutyric acid,11.04,191872032,54422952,7722650,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,4-Aminobutyric acid,10.87,194612768,149301568,5949773,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,4-Aminobutyric acid,10.77,274905120,150994544,6615282,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,4-Aminobutyric acid,10.78,369292960,166412784,8339107,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,4-Aminobutyric acid,11.48,277661632,74595288,6008295,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,4-Aminobutyric acid,10.94,136548912,46916804,5525142,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,4-Aminobutyric acid,11.5,615067200,118185784,6832952,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,4-Aminobutyric acid,11.07,147824208,46774900,5927397,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,4-Aminobutyric acid,11.06,150320112,44214272,6118314,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,4-Aminobutyric acid,11.53,611842112,118154864,6211312,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,4-Aminobutyric acid,11.04,171011728,47932976,6564326,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,4-Aminobutyric acid,11.07,161987984,49194228,5979044,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,4-Aminobutyric acid,11.5,642780864,106141496,7224870,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,4-Aminobutyric acid,11.16,129680368,33926088,5481770,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,4-Aminobutyric acid,11.1,139491168,34898492,6525390,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,4-Aminobutyric acid,11.62,696195008,108951760,6636072,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Dimethylglycine,8.84,2032458752,307033344,155250000,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Dimethylglycine,8.71,3668515584,407262496,282670432,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Dimethylglycine,9.16,42681516,184380848,3186182,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Dimethylglycine,9.1,80774320,525963808,3719293,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Dimethylglycine,8.76,3468598784,495104352,204419248,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Dimethylglycine,8.73,3909000704,453720704,223786016,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Dimethylglycine,8.91,202657968,208097616,8984160,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Dimethylglycine,8.83,416282048,277780160,11419064,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Dimethylglycine,9.06,266925504,310784416,8718874,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Dimethylglycine,8.81,348589952,269246560,9668158,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Dimethylglycine,8.81,272861408,317490176,6922639,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Dimethylglycine,8.78,294028480,309186080,7858568,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Dimethylglycine,8.74,309971360,312753344,8626983,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Dimethylglycine,9.06,293253920,330067552,8884096,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Dimethylglycine,8.88,349605088,296656160,10197834,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Dimethylglycine,8.82,411150272,317044288,11253764,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Dimethylglycine,9.17,137193712,354915744,4694800,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Dimethylglycine,9.2,81161816,383576864,3368649,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Dimethylglycine,9.19,498719264,140791760,10550785,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Dimethylglycine,9.03,246581328,305698976,6585938,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Dimethylglycine,9,248780288,296413344,6879951,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Dimethylglycine,9,555447232,127804792,11309579,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Dimethylglycine,8.7,317566016,317132576,10175356,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Dimethylglycine,8.67,327333952,315167008,10128326,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Dimethylglycine,8.96,583449600,131799392,10023437,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Dimethylglycine,8.74,116475768,248908688,6968237,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Dimethylglycine,8.71,339554752,361716768,9888740,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Dimethylglycine,8.91,616363136,111675840,11869629,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Choline,14.81,5545955328,84196184,220736928,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Choline,16.19,6406187520,96514848,216855312,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Choline,14.81,793966016,13289729,30644772,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Choline,16.15,1011491968,19866742,35668180,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Choline,14.81,5479321600,51793608,128555376,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Choline,15.17,5148150272,49932080,110485456,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Choline,14.75,980139584,16626369,23184234,-2.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Choline,15.14,1074181888,23165532,22387628,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Choline,14.75,6328341,0,179730,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Choline,15.01,5720727,2153493,153608,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Choline,14.52,1748943,0,120401,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Choline,15.18,1183076,0,79871,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Choline,15.08,533358,638069,66385,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Choline,15.05,1756324,0,126257,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Choline,15.19,694786,1462509,61933,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Choline,15.32,2547126,2624316,129105,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Choline,14.66,1314656,0,96610,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Choline,14.86,537982,0,64629,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Choline,14.36,15867623,0,334626,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Choline,14.05,7522604,5971008,382076,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Choline,14.08,6036358,5432715,153927,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Choline,14.37,4539161,4037927,217741,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Choline,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Choline,14.43,23222876,0,473359,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Choline,15.12,906401,0,69927,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Choline,14.88,1781828,0,72357,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Choline,13.67,3187623,5337126,107110,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Choline,13.56,5012407,6723864,137850,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,L-Serine,12.15,40677008,0,2484986,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,L-Serine,11.97,53967572,0,3040989,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,L-Serine,11.86,45976,0,40834,-0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,L-Serine,12.36,47775,0,43924,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,L-Serine,11.92,96001808,470431,8155377,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,L-Serine,11.8,131020552,2166873,11243022,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,L-Serine,11.92,49340604,0,4547862,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,L-Serine,11.82,71950120,0,5881747,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,L-Serine,11.92,56934624,0,4657751,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,L-Serine,11.82,76080288,508127,6589202,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,L-Serine,11.94,96912488,552566,8242893,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,L-Serine,11.89,95772800,0,8668700,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,L-Serine,11.83,109138752,444330,9265251,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,L-Serine,11.97,48236952,0,3918695,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,L-Serine,11.88,51919480,178180,4467773,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,L-Serine,11.83,61340496,901223,5011308,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,L-Serine,12,99710760,233578,8597012,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,L-Serine,12.03,122081680,163508,10130151,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,L-Serine,11.95,1058320,0,122079,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,L-Serine,11.89,79093528,987930,6896766,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,L-Serine,11.91,105170944,1999005,9015340,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,L-Serine,11.91,1517021,0,154131,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,L-Serine,11.89,57238720,0,5179768,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,L-Serine,11.86,53216180,401336,4688961,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,L-Serine,11.91,890892,0,83982,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,L-Serine,11.88,150665616,2744312,13441167,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,L-Serine,11.89,160938912,1384996,14016324,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,L-Serine,11.91,2321339,0,145497,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Hypotaurine,11.56,2198037,0,146521,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Hypotaurine,11.27,2084065,0,150203,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Hypotaurine,11.41,1753856,0,277625,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Hypotaurine,11.36,2652660,0,340618,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Hypotaurine,11.69,19799,0,13001,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Hypotaurine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Cytosine,7.54,705482,0,116818,-0.9,HILIC_Pos_Standards
