Replicate.Name,Compound.Name,Retention.Time,Area,Height,Background,Molecule.List,Precursor.Ion.Name,Sal
240108_Smp_40ppt_Blk,Acetylcholine,13.36,419712,45601,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Adenine,5.19,6404635136,290142144,115805128,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Adenine,5.16,11263833088,521867232,220226816,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Adenine,5,414180672,11697004,6979703,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Adenine,5.04,734569408,20214658,49647172,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Adenine,5.22,10455629824,462921056,197562304,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Adenine,5.21,10165411840,429732480,191247184,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Adenine,5.14,1137804928,34202696,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Adenine,5.12,1212003328,34968076,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Adenine,5.19,412609152,17476292,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Adenine,5.18,485641120,19355556,0,S,Std,NA
240108_Poo_Syn_Full1,Adenine,5.14,813509888,34590072,0,S,Poo,NA
240108_Poo_Syn_Full2,Adenine,5.16,744935168,32101622,0,S,Poo,NA
240108_Poo_Syn_Full3,Adenine,5.1,736903744,29298694,0,S,Poo,NA
240108_Poo_Syn_Half1,Adenine,5.18,377075616,15231616,0,S,Poo,NA
240108_Poo_Syn_Half2,Adenine,5.14,425680192,17031092,0,S,Poo,NA
240108_Poo_Syn_Half3,Adenine,5.16,453787456,18555768,0,S,Poo,NA
240108_Smp_25ppt_A,Adenine,5.15,771065984,33780260,0,S,Smp,25
240108_Smp_25ppt_B,Adenine,5.16,777113472,32721006,0,S,Smp,25
240108_Smp_25ppt_Blk,Adenine,5.18,22251176,1005723,10484356,S,Smp,25
240108_Smp_30ppt_A,Adenine,5.22,629348928,25740820,0,S,Smp,30
240108_Smp_30ppt_B,Adenine,5.16,951642560,40640348,0,S,Smp,30
240108_Smp_30ppt_Blk,Adenine,5.2,37914852,1178092,1597115,S,Smp,30
240108_Smp_35ppt_A,Adenine,5.16,858716480,35385344,3754782,S,Smp,35
240108_Smp_35ppt_B,Adenine,5.17,615526272,25014644,0,S,Smp,35
240108_Smp_35ppt_Blk,Adenine,5.22,15885830,714312,13275915,S,Smp,35
240108_Smp_40ppt_A,Adenine,5.15,596593600,27276526,19892918,S,Smp,40
240108_Smp_40ppt_B,Adenine,5.09,883766208,35648884,0,S,Smp,40
240108_Smp_40ppt_Blk,Adenine,5.24,44789256,1484216,653685,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Adenosine,4.86,370402,85267,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Adenosine,4.9,1239210,212891,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Adenosine,4.9,2938855936,95709640,32067120,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Adenosine,4.98,5405713920,162774320,71660968,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Adenosine,4.9,118443992,4625756,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Adenosine,4.82,112708856,4325872,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Adenosine,4.95,5559215104,168245232,56710400,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Adenosine,4.98,5504672256,161312240,16942326,S,Std,NA
240108_Std_H2OinSynMatrix_1,Adenosine,4.92,137873344,4936842,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Adenosine,4.9,135177840,4592463,0,S,Std,NA
240108_Poo_Syn_Full1,Adenosine,4.95,225538336,7815988,0,S,Poo,NA
240108_Poo_Syn_Full2,Adenosine,4.96,222598160,7474077,475535,S,Poo,NA
240108_Poo_Syn_Full3,Adenosine,4.9,221520448,7522154,0,S,Poo,NA
240108_Poo_Syn_Half1,Adenosine,4.92,118029416,4119914,0,S,Poo,NA
240108_Poo_Syn_Half2,Adenosine,4.93,110444032,3711125,0,S,Poo,NA
240108_Poo_Syn_Half3,Adenosine,4.95,115644672,3902738,0,S,Poo,NA
240108_Smp_25ppt_A,Adenosine,5.01,484432896,16410565,0,S,Smp,25
240108_Smp_25ppt_B,Adenosine,5.01,225109968,7540289,0,S,Smp,25
240108_Smp_25ppt_Blk,Adenosine,5.04,643356,67262,0,S,Smp,25
240108_Smp_30ppt_A,Adenosine,4.92,136916000,4961578,0,S,Smp,30
240108_Smp_30ppt_B,Adenosine,4.93,130516472,4586566,0,S,Smp,30
240108_Smp_30ppt_Blk,Adenosine,4.87,659871,69048,0,S,Smp,30
240108_Smp_35ppt_A,Adenosine,4.92,221493408,8042442,0,S,Smp,35
240108_Smp_35ppt_B,Adenosine,4.93,112763528,3935599,0,S,Smp,35
240108_Smp_35ppt_Blk,Adenosine,4.72,464004,54312,0,S,Smp,35
240108_Smp_40ppt_A,Adenosine,4.95,329838592,11217132,0,S,Smp,40
240108_Smp_40ppt_B,Adenosine,4.89,325617664,11079529,557483,S,Smp,40
240108_Smp_40ppt_Blk,Adenosine,4.87,634391,62830,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Anserine,8.68,163060,85284,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Anserine,8.27,347291,367750,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Anserine,10.67,357650208,22513546,5650243,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Anserine,10.37,543559360,36446124,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Anserine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Anserine,8.47,160768,131219,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Anserine,10.6,328076864,27826372,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Anserine,10.53,424319264,32781662,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Anserine,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_2,Anserine,NA,NA,NA,NA,S,Std,NA
240108_Poo_Syn_Full1,Anserine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full2,Anserine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full3,Anserine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,Anserine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half2,Anserine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half3,Anserine,NA,NA,NA,NA,S,Poo,NA
240108_Smp_25ppt_A,Anserine,8.36,79761,76458,0,S,Smp,25
240108_Smp_25ppt_B,Anserine,8.62,35538,32972,0,S,Smp,25
240108_Smp_25ppt_Blk,Anserine,8.08,196028,98675,0,S,Smp,25
240108_Smp_30ppt_A,Anserine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_B,Anserine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_Blk,Anserine,NA,NA,NA,NA,S,Smp,30
240108_Smp_35ppt_A,Anserine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_B,Anserine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_Blk,Anserine,8.37,53572,51488,0,S,Smp,35
240108_Smp_40ppt_A,Anserine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_B,Anserine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_Blk,Anserine,8.45,67799,42130,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Arsenobetaine,7.73,11501729792,686996608,131642616,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Arsenobetaine,7.71,16449369088,976886976,212824880,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Arsenobetaine,7.05,0,0,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Arsenobetaine,7.26,74569,79365,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Arsenobetaine,7.73,13787023360,821017408,163745024,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Arsenobetaine,7.72,14379955200,834915776,185031216,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Arsenobetaine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Arsenobetaine,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_1,Arsenobetaine,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_2,Arsenobetaine,NA,NA,NA,NA,S,Std,NA
240108_Poo_Syn_Full1,Arsenobetaine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full2,Arsenobetaine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full3,Arsenobetaine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,Arsenobetaine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half2,Arsenobetaine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half3,Arsenobetaine,NA,NA,NA,NA,S,Poo,NA
240108_Smp_25ppt_A,Arsenobetaine,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_B,Arsenobetaine,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_Blk,Arsenobetaine,NA,NA,NA,NA,S,Smp,25
240108_Smp_30ppt_A,Arsenobetaine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_B,Arsenobetaine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_Blk,Arsenobetaine,NA,NA,NA,NA,S,Smp,30
240108_Smp_35ppt_A,Arsenobetaine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_B,Arsenobetaine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_Blk,Arsenobetaine,7.85,76946,61538,0,S,Smp,35
240108_Smp_40ppt_A,Arsenobetaine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_B,Arsenobetaine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_Blk,Arsenobetaine,NA,NA,NA,NA,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,"Arsenobetaine, 13C2",7.72,12446688,1078855,0,IS,Std,NA
240108_Std_4uMStdsMix1InH2O_2,"Arsenobetaine, 13C2",7.77,13678271,1293312,0,IS,Std,NA
240108_Std_4uMStdsMix2InH2O_1,"Arsenobetaine, 13C2",6.87,5803041,332789,0,IS,Std,NA
240108_Std_4uMStdsMix2InH2O_2,"Arsenobetaine, 13C2",6.89,7281478,471752,0,IS,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,"Arsenobetaine, 13C2",7.73,2939158784,175931888,25460982,IS,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,"Arsenobetaine, 13C2",7.67,2908782592,172836448,36314320,IS,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,"Arsenobetaine, 13C2",7.68,3173284608,192086416,32488740,IS,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,"Arsenobetaine, 13C2",7.69,3173241344,188189696,29990856,IS,Std,NA
240108_Std_H2OinSynMatrix_1,"Arsenobetaine, 13C2",7.73,3167234304,197524496,33883764,IS,Std,NA
240108_Std_H2OinSynMatrix_2,"Arsenobetaine, 13C2",7.71,3161656576,195154672,22025618,IS,Std,NA
240108_Poo_Syn_Full1,"Arsenobetaine, 13C2",7.7,4913816576,293230592,58015232,IS,Poo,NA
240108_Poo_Syn_Full2,"Arsenobetaine, 13C2",7.68,4728835584,288174304,48506636,IS,Poo,NA
240108_Poo_Syn_Full3,"Arsenobetaine, 13C2",7.72,4713234432,281179520,45196920,IS,Poo,NA
240108_Poo_Syn_Half1,"Arsenobetaine, 13C2",7.73,2715409152,166841392,33288002,IS,Poo,NA
240108_Poo_Syn_Half2,"Arsenobetaine, 13C2",7.71,2680548352,166681088,29524004,IS,Poo,NA
240108_Poo_Syn_Half3,"Arsenobetaine, 13C2",7.7,2740500224,168025744,27486860,IS,Poo,NA
240108_Smp_25ppt_A,"Arsenobetaine, 13C2",7.72,5614087168,333052576,53879708,IS,Smp,25
240108_Smp_25ppt_B,"Arsenobetaine, 13C2",7.72,5423740928,331802048,69516616,IS,Smp,25
240108_Smp_25ppt_Blk,"Arsenobetaine, 13C2",7.72,6119822848,359651232,56182836,IS,Smp,25
240108_Smp_30ppt_A,"Arsenobetaine, 13C2",7.68,5257441280,318105088,45969948,IS,Smp,30
240108_Smp_30ppt_B,"Arsenobetaine, 13C2",7.68,4985142272,300863520,55735568,IS,Smp,30
240108_Smp_30ppt_Blk,"Arsenobetaine, 13C2",7.71,6135801856,369519200,67898040,IS,Smp,30
240108_Smp_35ppt_A,"Arsenobetaine, 13C2",7.67,4030674688,240476608,36014356,IS,Smp,35
240108_Smp_35ppt_B,"Arsenobetaine, 13C2",7.67,3995998208,248341248,44128648,IS,Smp,35
240108_Smp_35ppt_Blk,"Arsenobetaine, 13C2",7.72,6057398784,370236416,70805440,IS,Smp,35
240108_Smp_40ppt_A,"Arsenobetaine, 13C2",7.66,4119632896,252976640,58651820,IS,Smp,40
240108_Smp_40ppt_B,"Arsenobetaine, 13C2",7.7,4020934400,240995024,46659744,IS,Smp,40
240108_Smp_40ppt_Blk,"Arsenobetaine, 13C2",7.73,5996763136,362751616,71624208,IS,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Betonicine,9.02,8224585728,579099968,109598432,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Betonicine,9.03,12644717568,866851584,161389264,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Betonicine,8.33,721112,74883,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Betonicine,8.34,443366,61393,54663,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Betonicine,9,12090894336,839561792,152004304,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Betonicine,9.05,12512169984,860278720,147016976,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Betonicine,8.49,431678,76652,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Betonicine,8.42,366119,92199,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Betonicine,8.46,732752,83002,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Betonicine,8.71,878195,84321,0,S,Std,NA
240108_Poo_Syn_Full1,Betonicine,8.59,440312,87454,0,S,Poo,NA
240108_Poo_Syn_Full2,Betonicine,8.87,680016,92507,0,S,Poo,NA
240108_Poo_Syn_Full3,Betonicine,8.42,361327,71134,0,S,Poo,NA
240108_Poo_Syn_Half1,Betonicine,8.37,688297,100017,0,S,Poo,NA
240108_Poo_Syn_Half2,Betonicine,8.49,632554,79599,0,S,Poo,NA
240108_Poo_Syn_Half3,Betonicine,8.42,390554,57980,349893,S,Poo,NA
240108_Smp_25ppt_A,Betonicine,8.89,645336,94881,0,S,Smp,25
240108_Smp_25ppt_B,Betonicine,8.96,892280,98893,0,S,Smp,25
240108_Smp_25ppt_Blk,Betonicine,8.89,1286679,90933,0,S,Smp,25
240108_Smp_30ppt_A,Betonicine,9.25,2208717,109272,345739,S,Smp,30
240108_Smp_30ppt_B,Betonicine,8.97,1193017,108276,0,S,Smp,30
240108_Smp_30ppt_Blk,Betonicine,8.82,476393,50147,497082,S,Smp,30
240108_Smp_35ppt_A,Betonicine,9.02,1395610,137809,0,S,Smp,35
240108_Smp_35ppt_B,Betonicine,8.91,995179,179640,0,S,Smp,35
240108_Smp_35ppt_Blk,Betonicine,8.83,1695614,79817,137831,S,Smp,35
240108_Smp_40ppt_A,Betonicine,9.22,753816,129757,0,S,Smp,40
240108_Smp_40ppt_B,Betonicine,8.99,1225607,155554,0,S,Smp,40
240108_Smp_40ppt_Blk,Betonicine,9,530860,63362,819397,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Butyrylcarnitine,4.9,8892003328,181280224,72387608,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Butyrylcarnitine,4.96,15562519552,319085152,134780976,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Butyrylcarnitine,4.41,410386,58180,22110,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Butyrylcarnitine,4.35,36679,34077,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Butyrylcarnitine,4.98,14577985536,308335936,182836560,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Butyrylcarnitine,4.98,15297586176,327183744,195285120,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Butyrylcarnitine,4.96,297453,183072,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Butyrylcarnitine,4.41,30534,20814,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Butyrylcarnitine,5.1,26375,19813,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Butyrylcarnitine,5.55,110690,33013,0,S,Std,NA
240108_Poo_Syn_Full1,Butyrylcarnitine,4.05,0,0,0,S,Poo,NA
240108_Poo_Syn_Full2,Butyrylcarnitine,4.5,62082,28548,0,S,Poo,NA
240108_Poo_Syn_Full3,Butyrylcarnitine,4.63,104463,55947,0,S,Poo,NA
240108_Poo_Syn_Half1,Butyrylcarnitine,5.41,36156,33692,0,S,Poo,NA
240108_Poo_Syn_Half2,Butyrylcarnitine,3.9,52743,21621,0,S,Poo,NA
240108_Poo_Syn_Half3,Butyrylcarnitine,3.63,28442,28702,0,S,Poo,NA
240108_Smp_25ppt_A,Butyrylcarnitine,4.3,144371,47390,0,S,Smp,25
240108_Smp_25ppt_B,Butyrylcarnitine,3.89,28940,28028,0,S,Smp,25
240108_Smp_25ppt_Blk,Butyrylcarnitine,4.23,101526,31185,0,S,Smp,25
240108_Smp_30ppt_A,Butyrylcarnitine,4.32,25275,16540,0,S,Smp,30
240108_Smp_30ppt_B,Butyrylcarnitine,4.34,46485,48104,0,S,Smp,30
240108_Smp_30ppt_Blk,Butyrylcarnitine,4.31,0,0,0,S,Smp,30
240108_Smp_35ppt_A,Butyrylcarnitine,4.57,55068,21649,0,S,Smp,35
240108_Smp_35ppt_B,Butyrylcarnitine,4.43,58873,34101,0,S,Smp,35
240108_Smp_35ppt_Blk,Butyrylcarnitine,4.37,26726,22872,0,S,Smp,35
240108_Smp_40ppt_A,Butyrylcarnitine,4.32,39464,37621,0,S,Smp,40
240108_Smp_40ppt_B,Butyrylcarnitine,4.67,35360,34918,0,S,Smp,40
240108_Smp_40ppt_Blk,Butyrylcarnitine,4.61,148915,40629,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Carnitine,10.13,2948115968,221586816,26582006,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Carnitine,10.14,4089497856,323346624,45798444,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Carnitine,10.29,115474,70964,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Carnitine,10.27,635037,173329,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Carnitine,10.16,3396743424,251502240,33068310,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Carnitine,10.15,3528362496,262457680,44626824,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Carnitine,10.3,130347,113846,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Carnitine,10.23,103838,81780,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Carnitine,10.16,192255,85945,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Carnitine,10.18,357277,103911,0,S,Std,NA
240108_Poo_Syn_Full1,Carnitine,9.98,219564,187818,0,S,Poo,NA
240108_Poo_Syn_Full2,Carnitine,10.11,973793,110841,0,S,Poo,NA
240108_Poo_Syn_Full3,Carnitine,10.12,740090,90540,0,S,Poo,NA
240108_Poo_Syn_Half1,Carnitine,10.16,155702,84464,0,S,Poo,NA
240108_Poo_Syn_Half2,Carnitine,10.14,215058,73800,0,S,Poo,NA
240108_Poo_Syn_Half3,Carnitine,10.12,165809,80938,0,S,Poo,NA
240108_Smp_25ppt_A,Carnitine,10.15,272797,91604,0,S,Smp,25
240108_Smp_25ppt_B,Carnitine,10.24,319949,73225,0,S,Smp,25
240108_Smp_25ppt_Blk,Carnitine,10.12,1736385,155635,0,S,Smp,25
240108_Smp_30ppt_A,Carnitine,10.14,1787200,179969,0,S,Smp,30
240108_Smp_30ppt_B,Carnitine,10.2,797806,134439,0,S,Smp,30
240108_Smp_30ppt_Blk,Carnitine,10.16,514337,114957,0,S,Smp,30
240108_Smp_35ppt_A,Carnitine,10.1,1188117,134379,0,S,Smp,35
240108_Smp_35ppt_B,Carnitine,10.16,1097259,187306,0,S,Smp,35
240108_Smp_35ppt_Blk,Carnitine,10.2,100595,90012,0,S,Smp,35
240108_Smp_40ppt_A,Carnitine,10.2,896460,110057,0,S,Smp,40
240108_Smp_40ppt_B,Carnitine,10.5,9909,9714,0,S,Smp,40
240108_Smp_40ppt_Blk,Carnitine,10.32,126534,78644,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Carnosine,10.67,75760,68313,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Carnosine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Carnosine,12.11,311439456,19435492,73873,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Carnosine,11.86,241558336,12721593,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Carnosine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Carnosine,10.36,35565,28121,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Carnosine,11.88,503464544,37038724,10696652,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Carnosine,11.77,955268032,71047944,1039134,S,Std,NA
240108_Std_H2OinSynMatrix_1,Carnosine,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_2,Carnosine,NA,NA,NA,NA,S,Std,NA
240108_Poo_Syn_Full1,Carnosine,9.98,126856,108514,0,S,Poo,NA
240108_Poo_Syn_Full2,Carnosine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full3,Carnosine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,Carnosine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half2,Carnosine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half3,Carnosine,9.55,47905,33752,0,S,Poo,NA
240108_Smp_25ppt_A,Carnosine,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_B,Carnosine,10.98,35773,35270,0,S,Smp,25
240108_Smp_25ppt_Blk,Carnosine,NA,NA,NA,NA,S,Smp,25
240108_Smp_30ppt_A,Carnosine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_B,Carnosine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_Blk,Carnosine,NA,NA,NA,NA,S,Smp,30
240108_Smp_35ppt_A,Carnosine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_B,Carnosine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_Blk,Carnosine,10.91,102699,53383,0,S,Smp,35
240108_Smp_40ppt_A,Carnosine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_B,Carnosine,11.43,90593,74979,0,S,Smp,40
240108_Smp_40ppt_Blk,Carnosine,10.3,29047,29756,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Chitobiose,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Chitobiose,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Chitobiose,10,101983368,4230024,556239,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Chitobiose,10.02,154276288,5767578,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Chitobiose,9.57,10508007,493460,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Chitobiose,9.55,10666624,506262,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Chitobiose,10.04,52817800,2829190,11524539,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Chitobiose,10.01,64931936,3505937,13266295,S,Std,NA
240108_Std_H2OinSynMatrix_1,Chitobiose,9.51,12052381,444778,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Chitobiose,10.2,1610871,138071,0,S,Std,NA
240108_Poo_Syn_Full1,Chitobiose,9.51,21486026,694186,0,S,Poo,NA
240108_Poo_Syn_Full2,Chitobiose,10.2,2687370,188989,8831,S,Poo,NA
240108_Poo_Syn_Full3,Chitobiose,9.84,5879049,311142,0,S,Poo,NA
240108_Poo_Syn_Half1,Chitobiose,9.55,9291804,368719,0,S,Poo,NA
240108_Poo_Syn_Half2,Chitobiose,10.16,935105,125606,0,S,Poo,NA
240108_Poo_Syn_Half3,Chitobiose,9.55,6734540,401970,0,S,Poo,NA
240108_Smp_25ppt_A,Chitobiose,9.57,15057072,562637,0,S,Smp,25
240108_Smp_25ppt_B,Chitobiose,9.63,15908801,545691,0,S,Smp,25
240108_Smp_25ppt_Blk,Chitobiose,9.81,0,0,0,S,Smp,25
240108_Smp_30ppt_A,Chitobiose,9.57,9926473,440205,0,S,Smp,30
240108_Smp_30ppt_B,Chitobiose,9.57,12989513,461496,0,S,Smp,30
240108_Smp_30ppt_Blk,Chitobiose,9.79,0,0,0,S,Smp,30
240108_Smp_35ppt_A,Chitobiose,9.51,36581096,1186877,0,S,Smp,35
240108_Smp_35ppt_B,Chitobiose,9.58,20058790,696855,0,S,Smp,35
240108_Smp_35ppt_Blk,Chitobiose,9.71,0,0,0,S,Smp,35
240108_Smp_40ppt_A,Chitobiose,9.55,35409780,1331040,0,S,Smp,40
240108_Smp_40ppt_B,Chitobiose,9.57,37855088,1343483,0,S,Smp,40
240108_Smp_40ppt_Blk,Chitobiose,9.74,0,0,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Choline,14.81,5545955328,220736928,84196184,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Choline,16.19,6406187520,216855312,96514848,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Choline,14.81,793966016,30644772,13289729,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Choline,16.15,1011491968,35668180,19866742,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Choline,14.81,5479321600,128555376,51793608,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Choline,15.17,5148150272,110485456,49932080,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Choline,14.75,980139584,23184234,16626369,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Choline,15.14,1074181888,22387628,23165532,S,Std,NA
240108_Std_H2OinSynMatrix_1,Choline,14.75,6328341,179730,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Choline,15.01,5720727,153608,2153493,S,Std,NA
240108_Poo_Syn_Full1,Choline,14.52,1748943,120401,0,S,Poo,NA
240108_Poo_Syn_Full2,Choline,15.18,1183076,79871,0,S,Poo,NA
240108_Poo_Syn_Full3,Choline,15.08,533358,66385,638069,S,Poo,NA
240108_Poo_Syn_Half1,Choline,15.05,1756324,126257,0,S,Poo,NA
240108_Poo_Syn_Half2,Choline,15.19,694786,61933,1462509,S,Poo,NA
240108_Poo_Syn_Half3,Choline,15.32,2547126,129105,2624316,S,Poo,NA
